"address_detail_pid","address","postcode","mb_code16","lga_code","ste_name16","geom"
GAVIC411948434,"5/85 Mackie Road","3170","20433630000","24970",Victoria,POINT (145.15783732 -37.92515933)
GAVIC421595014,"12 Einstein Avenue","3170","20430890000","24970",Victoria,POINT (145.18148889 -37.93232985)
GAVIC421574716,"7 Lea Road","3170","20430110000","24970",Victoria,POINT (145.16918289 -37.92113485)
GAVIC420970262,"1 Lotus Crescent","3170","20631992360","24970",Victoria,POINT (145.17360289 -37.92821485)
GAVIC421537817,"4 Bellevue Court","3170","20430090000","24970",Victoria,POINT (145.16030489 -37.92950385)
GAVIC419676008,"10 Grant Street","3166","20631911660","24970",Victoria,POINT (145.0981889 -37.89792085)
GAVIC419664786,"1 Sage Street","3166","20428690000","24970",Victoria,POINT (145.11151262 -37.90163045)
GAVIC420922915,"2 Coane Street","3166","20424590000","24970",Victoria,POINT (145.1168199 -37.91035128)
GAVIC420414915,"3 George Street","3166","20429020000","24970",Victoria,POINT (145.1019649 -37.90107685)
GAVIC420575565,"18 Berkeley Street","3166","20427000000","24970",Victoria,POINT (145.1063659 -37.90679485)
GAVIC419664553,"16 Merbow Street","3166","20429960000","24970",Victoria,POINT (145.1005579 -37.90133885)
GAVIC421501072,"214 Huntingdale Road","3166","20425260000","24970",Victoria,POINT (145.1052459 -37.90302785)
GAVIC421826391,"39 Beryl Avenue","3167","20427480000","24970",Victoria,POINT (145.0918389 -37.92097885)
GAVIC419669641,"39 Edward Street","3166","20429550000","24970",Victoria,POINT (145.1026879 -37.90566285)
GAVIC424784098,"1/26 Joyce Avenue","3167","20429440000","24970",Victoria,POINT (145.0886087 -37.92283253)
GAVIC419771536,"14 Fernvale Crescent","3150","20430660000","24970",Victoria,POINT (145.17676989 -37.90918585)
GAVIC420828339,"1/52 Kenross Drive","3150","20431060000","24970",Victoria,POINT (145.19527761 -37.91845658)
GAVIC419712063,"5 Bramley Crescent","3150","20431660000","24970",Victoria,POINT (145.19965788 -37.91236785)
GAVIC420675244,"29 Meadowbrook Drive","3150","20433060000","24970",Victoria,POINT (145.17336289 -37.90849285)
GAVIC420080580,"9 Murillo Court","3150","20434190000","24970",Victoria,POINT (145.18511489 -37.90980185)
GAVIC421764461,"1/58 Whalley Drive","3150","20435220000","24970",Victoria,POINT (145.1904888 -37.91935635)
GAVIC421096388,"2 Hillard Court","3150","20435210000","24970",Victoria,POINT (145.19469788 -37.91983785)
GAVIC421916213,"187 Jells Road","3150","20432370000","24970",Victoria,POINT (145.18834174 -37.90891345)
GAVIC421937274,"63 Marykirk Drive","3150","20435190000","24970",Victoria,POINT (145.19216089 -37.91191985)
GAVIC421933300,"82 Mary Avenue","3150","20435102000","24970",Victoria,POINT (145.19855789 -37.90383485)
GAVIC419604827,"23 Adelaide Street","3020","20089930000","21180",Victoria,POINT (144.81919308 -37.78228094)
GAVIC419699925,"2/18 Forrest Street","3020","20092790000","21180",Victoria,POINT (144.82478866 -37.78494662)
GAVIC419595271,"13 Verdant Avenue","3022","20086860000","21180",Victoria,POINT (144.80306797 -37.77569383)
GAVIC423621213,"687 Ballarat Road","3022","20091970000","21180",Victoria,POINT (144.80323932 -37.77414721)
GAVIC419916123,"22 Sunhill Court","3022","20091941000","21180",Victoria,POINT (144.80436297 -37.77530283)
GAVIC421568379,"4/3 Ridley Street","3020","20092350000","21180",Victoria,POINT (144.82625301 -37.78451297)
GAVIC421397974,"40 Ridley Street","3020","20087260000","21180",Victoria,POINT (144.82297008 -37.78342981)
GAVIC421732675,"13/6 Ridley Street","3020","20087390000","21180",Victoria,POINT (144.82650931 -37.78368367)
GAVIC410738909,"8/44 Adelaide Street","3020","20088690000","21180",Victoria,POINT (144.81990797 -37.78029983)
GAVIC420726572,"30 Derrimut Street","3020","20085790000","21180",Victoria,POINT (144.81872197 -37.77884983)
GAVIC420628649,"17 Flowerdale Road","3023","20085260000","21180",Victoria,POINT (144.78027297 -37.75752682)
GAVIC419716478,"18 Parklea Avenue","3023","20084930000","21180",Victoria,POINT (144.77826697 -37.76193782)
GAVIC420959626,"8 Egret Crescent","3023","20086190000","21180",Victoria,POINT (144.78302797 -37.74852882)
GAVIC422443978,"24 Grovedale Circuit","3023","20093100000","21180",Victoria,POINT (144.78902672 -37.76146806)
GAVIC411018106,"1 Winnunga Road","3023","20091238000","21180",Victoria,POINT (144.78849001 -37.75410041)
GAVIC420324195,"38 Grassy Point Road","3023","20086880000","21180",Victoria,POINT (144.77878897 -37.76354882)
GAVIC423091151,"1 Shepperd Way","3023","20087890000","21180",Victoria,POINT (144.78665062 -37.75929968)
GAVIC420958166,"2 Nobel Banks Drive","3023","20089340000","21180",Victoria,POINT (144.78852497 -37.75724583)
GAVIC412816522,"16 Bannes Road","3023","20088260000","21180",Victoria,POINT (144.79078031 -37.76506884)
GAVIC421540255,"14 Silverdale Walk","3023","20085490000","21180",Victoria,POINT (144.79678597 -37.76561783)
GAVIC420811744,"28 Railway Parade","3023","20093420000","21180",Victoria,POINT (144.77187297 -37.77673882)
GAVIC419605847,"81 Birchwood Boulevard","3023","20086270000","21180",Victoria,POINT (144.77004398 -37.75295782)
GAVIC419613908,"123 Neale Road","3023","20086250000","21180",Victoria,POINT (144.76290198 -37.75117382)
GAVIC719757899,"72 Millbank Drive","3023","20085090000","21180",Victoria,POINT (144.76656475 -37.76471119)
GAVIC423106614,"5 Nutwood Crescent","3026","20092550000","21180",Victoria,POINT (144.77147936 -37.78648293)
GAVIC421864095,"7 Hammerwood Avenue","3026","20092470000","21180",Victoria,POINT (144.76917697 -37.79058082)
GAVIC423205362,"933 Ballarat Road","3023","20087640000","21180",Victoria,POINT (144.76106068 -37.7656517)
GAVIC423229958,"43 Pendragon Crescent","3026","20092440000","21180",Victoria,POINT (144.7662486 -37.78894422)
GAVIC424372871,"58 Carew Way","3026","20092664000","21180",Victoria,POINT (144.75688693 -37.78697048)
GAVIC422301792,"1/3 Kent Court","3023","20089160000","21180",Victoria,POINT (144.75961593 -37.75325635)
GAVIC421687217,"4 Smart Court","3037","20078470000","21180",Victoria,POINT (144.77554998 -37.71765582)
GAVIC420768510,"39 Yeats Drive","3037","20078300000","21180",Victoria,POINT (144.77868098 -37.71803882)
GAVIC420452175,"32 Kalyna Court","3037","20077250000","21180",Victoria,POINT (144.76961798 -37.72177882)
GAVIC420164194,"28 Mcnicholl Way","3037","20078330000","21180",Victoria,POINT (144.78197498 -37.71409982)
GAVIC420477304,"298 Taylors Road","3037","20079780000","21180",Victoria,POINT (144.77713598 -37.72684082)
GAVIC412913942,"12 Palara Street","3037","20083940000","21180",Victoria,POINT (144.76874858 -37.71160507)
GAVIC419724871,"11 Marylou Court","3037","20078360000","21180",Victoria,POINT (144.77566598 -37.71145282)
GAVIC421688040,"43 Kingsley Place","3037","20076650000","21180",Victoria,POINT (144.77944598 -37.72661382)
GAVIC421078830,"7 Stipa Street","3037","20077260000","21180",Victoria,POINT (144.76902898 -37.71948782)
GAVIC420169878,"39 Oarsome Drive","3037","20082580000","21180",Victoria,POINT (144.77937498 -37.71265382)
GAVIC420464637,"30 Aldershot Drive","3038","20079132000","21180",Victoria,POINT (144.80912397 -37.71936583)
GAVIC420171422,"3 Turfan Close","3038","20079090000","21180",Victoria,POINT (144.80937097 -37.72601183)
GAVIC421387868,"78 Tarella Drive","3038","20082530000","21180",Victoria,POINT (144.81337197 -37.72075183)
GAVIC421356454,"12 Bradwell Street","3021","20075720000","21180",Victoria,POINT (144.82370097 -37.73644283)
GAVIC421703282,"1 Dongola Road","3038","20076130000","21180",Victoria,POINT (144.81282997 -37.72719383)
GAVIC421395891,"11 Skipton Close","3038","20080460000","21180",Victoria,POINT (144.79256598 -37.71920083)
GAVIC421656269,"10 Draper Court","3038","20080270000","21180",Victoria,POINT (144.80736797 -37.71698983)
GAVIC420490973,"53 Goodwood Drive","3038","20077970000","21180",Victoria,POINT (144.79497098 -37.72148983)
GAVIC420462928,"7 Oran Close","3038","20079110000","21180",Victoria,POINT (144.80609697 -37.72275183)
GAVIC421090816,"6 Dewey Court","3038","20080690000","21180",Victoria,POINT (144.78851698 -37.71269082)
GAVIC420461087,"10 Mica Court","3021","20081630000","21180",Victoria,POINT (144.77163498 -37.73017982)
GAVIC421661872,"28 Lillypilly Crescent","3021","20076910000","21180",Victoria,POINT (144.77627298 -37.72835682)
GAVIC420507241,"2 Woodland Drive","3021","20086240000","21180",Victoria,POINT (144.76573098 -37.74691982)
GAVIC421734766,"77 Concord Circuit","3021","20086450000","21180",Victoria,POINT (144.76591998 -37.74893282)
GAVIC419850366,"2 Chorley Place","3021","20082930000","21180",Victoria,POINT (144.76941998 -37.73971682)
GAVIC425006315,"27 Albanvale Drive","3021","20631917350","21180",Victoria,POINT (144.76421777 -37.74833693)
GAVIC420210175,"343 Main Road","3021","20086220000","21180",Victoria,POINT (144.77151898 -37.74123482)
GAVIC421343107,"7 Chadwell Place","3021","20079960000","21180",Victoria,POINT (144.76680698 -37.73641482)
GAVIC420220574,"1 Diamond Avenue","3021","20089230000","21180",Victoria,POINT (144.77574198 -37.74535182)
GAVIC421120099,"18 Tarlee Drive","3021","20089242000","21180",Victoria,POINT (144.76146298 -37.74654982)
GAVIC420773560,"58 Henry Street","3021","20080390000","21180",Victoria,POINT (144.80094661 -37.73444351)
GAVIC421677530,"2 Ivanhoe Avenue","3021","20082060000","21180",Victoria,POINT (144.81359097 -37.74531183)
GAVIC421058567,"14 Avondale Avenue","3021","20082070000","21180",Victoria,POINT (144.81489297 -37.74462483)
GAVIC420460161,"24 Eddie Street","3021","20082900000","21180",Victoria,POINT (144.81769597 -37.73419583)
GAVIC420462116,"102 Errington Road","3021","20078900000","21180",Victoria,POINT (144.82287113 -37.74017903)
GAVIC421413572,"132 Main Road","3021","20082460000","21180",Victoria,POINT (144.81933497 -37.74639183)
GAVIC421091481,"8 Orion Avenue","3021","20084520000","21180",Victoria,POINT (144.78379498 -37.72912982)
GAVIC420469104,"50 Leslie Street","3021","20076120000","21180",Victoria,POINT (144.81067155 -37.73293285)
GAVIC421666699,"84 Power Street","3021","20077740000","21180",Victoria,POINT (144.80492597 -37.73051583)
GAVIC421066909,"62 Andrew Road","3021","20076560000","21180",Victoria,POINT (144.78267798 -37.73501082)
GAVIC412357878,"2/185 Main Road","3021","20092110000","21180",Victoria,POINT (144.79182173 -37.74349197)
GAVIC419598608,"2/8 Marsden Crescent","3021","20085290000","21180",Victoria,POINT (144.79810915 -37.74500646)
GAVIC420929615,"1/35 Branston Road","3021","20088060000","21180",Victoria,POINT (144.82393512 -37.74959487)
GAVIC420510664,"59 Magnolia Street","3021","20093170000","21180",Victoria,POINT (144.82299497 -37.75397583)
GAVIC420508679,"18 Kingsley Street","3021","20087900000","21180",Victoria,POINT (144.80272297 -37.75397783)
GAVIC412366067,"1/8 Dundee Street","3021","20088070000","21180",Victoria,POINT (144.81823697 -37.74902983)
GAVIC421387078,"161 Furlong Road","3021","20089790000","21180",Victoria,POINT (144.81480197 -37.76084383)
GAVIC419611904,"12 Watford Road","3021","20088040000","21180",Victoria,POINT (144.81221797 -37.74797283)
GAVIC412354388,"2/14 Grant Street","3021","20092820000","21180",Victoria,POINT (144.78599408 -37.74576439)
GAVIC421859175,"12 Willis Street","3021","20089580000","21180",Victoria,POINT (144.80448497 -37.75223383)
GAVIC422117924,"6 Una Street","3020","20087510000","21180",Victoria,POINT (144.84268004 -37.78439908)
GAVIC420824161,"19 Thyra Street","3020","20093070000","21180",Victoria,POINT (144.82403096 -37.79448483)
GAVIC421125847,"3 Union Street","3020","20092670000","21180",Victoria,POINT (144.84404396 -37.78929283)
GAVIC425463788,"2/38 Dunbar Avenue","3020","20092990000","21180",Victoria,POINT (144.82576075 -37.79849198)
GAVIC421771366,"2/53 Hertford Road","3020","20088820000","21180",Victoria,POINT (144.83869984 -37.78162417)
GAVIC421102594,"78 Chapman Street","3020","20091610000","21180",Victoria,POINT (144.82764096 -37.79375783)
GAVIC421380122,"16 Snowden Street","3020","20092400000","21180",Victoria,POINT (144.83683796 -37.77941883)
GAVIC420207050,"26 Union Street","3020","20092680000","21180",Victoria,POINT (144.84219596 -37.78879883)
GAVIC412410313,"103 Hertford Road","3020","20090150000","21180",Victoria,POINT (144.84330596 -37.78226783)
GAVIC419605066,"17 Servante Street","3020","20090030000","21180",Victoria,POINT (144.83762896 -37.78773283)
GAVIC421572262,"27 Metherall Street","3020","20089781000","21180",Victoria,POINT (144.82618697 -37.76538983)
GAVIC719744822,"9/5 Lodden Street","3020","20088910000","21180",Victoria,POINT (144.83307125 -37.77334631)
GAVIC420519462,"26 Furlong Road","3020","20086120000","21180",Victoria,POINT (144.82898597 -37.76216083)
GAVIC421109252,"7 Surman Court","3020","20091330000","21180",Victoria,POINT (144.82939597 -37.75593183)
GAVIC421690682,"38 Nottingham Street","3020","20086100000","21180",Victoria,POINT (144.84599696 -37.77369283)
GAVIC419604693,"5 Fawcett Street","3020","20088860000","21180",Victoria,POINT (144.83731104 -37.77021789)
GAVIC421136172,"12 Compton Parade","3020","20087460000","21180",Victoria,POINT (144.83201896 -37.77063383)
GAVIC421385989,"4 Ferndale Road","3020","20087380000","21180",Victoria,POINT (144.84092296 -37.76702183)
GAVIC419597428,"62 Meadowbank Drive","3020","20091450000","21180",Victoria,POINT (144.82636197 -37.75837283)
GAVIC420804337,"10 Lurg Avenue","3020","20091870000","21180",Victoria,POINT (144.82399897 -37.76386183)
GAVIC419601411,"20 Valentine Crescent","3020","20086950000","21180",Victoria,POINT (144.81196896 -37.80301083)
GAVIC412428933,"28 Diosma Avenue","3020","20085660000","21180",Victoria,POINT (144.79244155 -37.79822253)
GAVIC421132162,"6 Ralph Street","3020","20085610000","21180",Victoria,POINT (144.80004997 -37.79286783)
GAVIC421103992,"28 Joan Street","3020","20085590000","21180",Victoria,POINT (144.80340897 -37.78947883)
GAVIC421243436,"2 Mailey Street","3020","20087180000","21180",Victoria,POINT (144.81830796 -37.79182783)
GAVIC419597409,"2 Saliba Court","3020","20088620000","21180",Victoria,POINT (144.81624696 -37.79815183)
GAVIC420521346,"78 Whitesides Avenue","3020","20088420000","21180",Victoria,POINT (144.79826097 -37.78502083)
GAVIC419705012,"1/1 Hendry Street","3020","20087300000","21180",Victoria,POINT (144.8161647 -37.78732011)
GAVIC419902408,"44 Nicholson Parade","3020","20090600000","21180",Victoria,POINT (144.80801097 -37.79862083)
GAVIC424538649,"11 Hayley Avenue","3020","20631977400","21180",Victoria,POINT (144.78996438 -37.78955226)
GAVIC421081846,"29 Carrington Street","3037","20081560000","21180",Victoria,POINT (144.76135998 -37.68993482)
GAVIC419561168,"4 Profita Avenue","3037","20081910000","21180",Victoria,POINT (144.76940898 -37.70415782)
GAVIC419735441,"9 Picadilly Place","3037","20076762000","21180",Victoria,POINT (144.77602298 -37.70775282)
GAVIC420646939,"1 Jolly Place","3037","20079880000","21180",Victoria,POINT (144.76308198 -37.69638082)
GAVIC419559440,"81 Stagecoach Crescent","3037","20077190000","21180",Victoria,POINT (144.76565398 -37.70495982)
GAVIC420225970,"15 Baneem Court","3037","20084590000","21180",Victoria,POINT (144.76600598 -37.70910882)
GAVIC423091279,"3 Silvana Way","3037","20083430000","21180",Victoria,POINT (144.75260498 -37.70387618)
GAVIC419564209,"7 Nottingham Way","3037","20082830000","21180",Victoria,POINT (144.75865599 -37.68348782)
GAVIC419762827,"13/110 Delbridge Drive","3037","20083370000","21180",Victoria,POINT (144.75860298 -37.70085482)
GAVIC419562357,"362 Sydenham Road","3037","20076830000","21180",Victoria,POINT (144.77382258 -37.70142999)
GAVIC420769144,"4 Chichester Drive","3038","20084260000","21180",Victoria,POINT (144.79344998 -37.71159383)
GAVIC420178579,"50 Admirals Crescent","3038","20081430000","21180",Victoria,POINT (144.78757698 -37.71034782)
GAVIC420925642,"9 Hart Place","3038","20084320000","21180",Victoria,POINT (144.77483098 -37.68701082)
GAVIC421649430,"13 Pacific Place","3038","20084350000","21180",Victoria,POINT (144.77843598 -37.69402082)
GAVIC412939493,"559 Sunshine Avenue","3038","20081970000","21180",Victoria,POINT (144.80329759 -37.7073407)
GAVIC419556224,"31 Verona Drive","3038","20076360000","21180",Victoria,POINT (144.79693198 -37.69590683)
GAVIC421687308,"5 Tekapo Crescent","3038","20077800000","21180",Victoria,POINT (144.80489898 -37.71108683)
GAVIC421667210,"5 Fastnet Drive","3038","20078390000","21180",Victoria,POINT (144.78244398 -37.70903482)
GAVIC420451323,"6 Benton Way","3038","20076860000","21180",Victoria,POINT (144.78551698 -37.70106382)
GAVIC421821430,"73 Cambridge Crescent","3038","20081580000","21180",Victoria,POINT (144.77690898 -37.68375682)
GAVIC410747034,"1/34 Sargood Street","3018","20631907580","23110",Victoria,POINT (144.82944485 -37.86632601)
GAVIC425177083,"216/2 Mcintyre Drive","3018","20631984610","23110",Victoria,POINT (144.82410549 -37.86273988)
GAVIC419881674,"42 Bell Avenue","3018","20276480000","23110",Victoria,POINT (144.80605676 -37.86823234)
GAVIC421644416,"44 Queen Street","3018","20281190000","23110",Victoria,POINT (144.83859895 -37.87047683)
GAVIC420710770,"8 Curtin Court","3018","20277120000","23110",Victoria,POINT (144.83704095 -37.86348283)
GAVIC420524721,"26 Bracken Grove","3018","20277590000","23110",Victoria,POINT (144.81404996 -37.87121004)
GAVIC419799924,"78 Grieve Parade","3018","20276190000","23110",Victoria,POINT (144.81924096 -37.86193783)
GAVIC410745913,"1/15 Upton Street","3018","20281690000","23110",Victoria,POINT (144.82302914 -37.86890601)
GAVIC421890489,"18 Mulga Street","3018","20278690000","23110",Victoria,POINT (144.81499267 -37.86855904)
GAVIC420814985,"58 Everingham Road","3028","20280090000","23110",Victoria,POINT (144.79133298 -37.87694406)
GAVIC420680518,"9 Huggins Court","3028","20631931320","23110",Victoria,POINT (144.78242196 -37.87606383)
GAVIC423506144,"2/47 Fitzroy Street","3028","20631934180","23110",Victoria,POINT (144.77135001 -37.86849155)
GAVIC421623985,"32 Hoddle Way","3028","20278920000","23110",Victoria,POINT (144.78401396 -37.88855683)
GAVIC421912848,"28 Alma Avenue","3028","20279410000","23110",Victoria,POINT (144.78489296 -37.86909983)
GAVIC420801567,"16 Bendick Court","3028","20278980000","23110",Victoria,POINT (144.76860896 -37.87757782)
GAVIC421596659,"1 Markey Court","3028","20280160000","23110",Victoria,POINT (144.78818641 -37.88416034)
GAVIC421020882,"3 Nelson Avenue","3028","20631945550","23110",Victoria,POINT (144.78512296 -37.88038683)
GAVIC419912639,"98 Central Avenue","3028","20631968950","23110",Victoria,POINT (144.76836356 -37.87054257)
GAVIC421615470,"24 Laird Drive","3028","20276630000","23110",Victoria,POINT (144.78750596 -37.87750283)
GAVIC420624439,"254 Mason Street","3025","20276970000","23110",Victoria,POINT (144.86100995 -37.83975583)
GAVIC420099243,"50 Cherry Avenue","3025","20275910000","23110",Victoria,POINT (144.84374896 -37.83341683)
GAVIC421562441,"49 Blenheim Road","3015","20631928240","23110",Victoria,POINT (144.863852 -37.84242198)
GAVIC420965624,"124 Second Avenue","3025","20275870000","23110",Victoria,POINT (144.85434795 -37.83264983)
GAVIC420717864,"85 May Street","3025","20275940000","23110",Victoria,POINT (144.84923363 -37.83328374)
GAVIC421921375,"59 Third Avenue","3025","20276070000","23110",Victoria,POINT (144.85205095 -37.83783983)
GAVIC421626353,"46 First Avenue","3025","20281730000","23110",Victoria,POINT (144.85441895 -37.83808183)
GAVIC421023183,"11 Mitchell Avenue","3025","20277030000","23110",Victoria,POINT (144.86114274 -37.83593793)
GAVIC410756904,"38 Rymill Court","3025","20276370000","23110",Victoria,POINT (144.83978541 -37.83160784)
GAVIC420535411,"41 Stenhouse Avenue","3012","20279080000","23110",Victoria,POINT (144.84528089 -37.82023548)
GAVIC420516173,"42 Blenheim Road","3015","20285550000","23110",Victoria,POINT (144.86408495 -37.84373683)
GAVIC424883043,"6 Le Fevre Street","3015","20285940000","23110",Victoria,POINT (144.87882944 -37.82635522)
GAVIC422283075,"58 Challis Street","3015","20283210000","23110",Victoria,POINT (144.87313394 -37.84482012)
GAVIC421859309,"1 James Deane Place","3015","20283560000","23110",Victoria,POINT (144.88580695 -37.84834883)
GAVIC421568903,"197 John Liston Drive","3015","20283570000","23110",Victoria,POINT (144.88432895 -37.84532683)
GAVIC423898836,"15 Vernon Street","3015","20283170000","23110",Victoria,POINT (144.87225186 -37.82885382)
GAVIC420738740,"53 Hick Street","3015","20284390000","23110",Victoria,POINT (144.8765988 -37.82544484)
GAVIC421503638,"54 Yarra Street","3016","20284780000","23110",Victoria,POINT (144.8924756 -37.85058694)
GAVIC423849348,"14 Muir Street","3015","20286600000","23110",Victoria,POINT (144.87324335 -37.82579293)
GAVIC421672473,"8 Elphin Street","3015","20282780000","23110",Victoria,POINT (144.8914981 -37.84271206)
GAVIC419911889,"2 Esther Court","3028","20280240000","23110",Victoria,POINT (144.75572997 -37.87863082)
GAVIC420717851,"27 Truganina Avenue","3028","20279040000","23110",Victoria,POINT (144.76022396 -37.88625182)
GAVIC420510901,"46 Shane Avenue","3028","20280440000","23110",Victoria,POINT (144.75483297 -37.87635182)
GAVIC420630286,"20 Cropley Court","3028","20281770000","23110",Victoria,POINT (144.75711596 -37.88666282)
GAVIC421124688,"110 Point Cook Road","3028","20276780000","23110",Victoria,POINT (144.75696897 -37.88013182)
GAVIC420201483,"2 Finnbarr Way","3028","20280430000","23110",Victoria,POINT (144.75980096 -37.88235782)
GAVIC420627754,"16 Anchor Court","3028","20280610000","23110",Victoria,POINT (144.75302397 -37.88506782)
GAVIC420522858,"17 Bowood Court","3028","20280182000","23110",Victoria,POINT (144.76428596 -37.87729782)
GAVIC420627759,"19 Anglers Court","3028","20279020000","23110",Victoria,POINT (144.75292697 -37.88372482)
GAVIC419619425,"28 Gundowring Drive","3028","20280650000","23110",Victoria,POINT (144.76410196 -37.88338582)
GAVIC419914570,"60 Russell Place","3016","20284200000","23110",Victoria,POINT (144.89123894 -37.85349883)
GAVIC421679685,"153 Ferguson Street","3016","20283290000","23110",Victoria,POINT (144.89118158 -37.85832882)
GAVIC423761290,"86 Bayview Street","3016","20286271000","23110",Victoria,POINT (144.88654064 -37.86119434)
GAVIC420207714,"37 Russell Place","3016","20282650000","23110",Victoria,POINT (144.89190094 -37.85379983)
GAVIC421109499,"113 Hanmer Street","3016","20283410000","23110",Victoria,POINT (144.90044294 -37.86541783)
GAVIC423762002,"28 Council Lane","3016","20282610000","23110",Victoria,POINT (144.90387875 -37.86435308)
GAVIC420645950,"56/63 Hanmer Street","3016","20282620000","23110",Victoria,POINT (144.90415368 -37.86663496)
GAVIC421181127,"1/29 Illawarra Street","3016","20283400000","23110",Victoria,POINT (144.89881894 -37.86915283)
GAVIC412642487,"3 Haslam Street","3016","20283470000","23110",Victoria,POINT (144.89891679 -37.85676353)
GAVIC422120170,"19 White Street","3016","20283490000","23110",Victoria,POINT (144.88998195 -37.85094483)
GAVIC419578123,"33 Ruby Way","3019","20373970000","24330",Victoria,POINT (144.85364196 -37.79500883)
GAVIC421423113,"28 Havelock Street","3012","20374751000","24330",Victoria,POINT (144.88010395 -37.78471183)
GAVIC419895351,"37 Madden Street","3012","20380040000","24330",Victoria,POINT (144.87961201 -37.78979322)
GAVIC420185426,"2/37 Myalla Street","3019","20378690000","24330",Victoria,POINT (144.84955552 -37.78790402)
GAVIC421105830,"136 Churchill Avenue","3019","20378590000","24330",Victoria,POINT (144.85477952 -37.78525779)
GAVIC410946431,"2/25 Darnley Street","3019","20375120000","24330",Victoria,POINT (144.85002596 -37.78897883)
GAVIC420362876,"3/10 Melrose Street","3019","20378670000","24330",Victoria,POINT (144.85256696 -37.78835683)
GAVIC421984798,"1 Rochester Street","3019","20377360000","24330",Victoria,POINT (144.8542063 -37.79397947)
GAVIC423364263,"2/24 Myamyn Street","3019","20375960000","24330",Victoria,POINT (144.84803565 -37.78896189)
GAVIC424724795,"306/277 Barkly Street","3011","20631956630","24330",Victoria,POINT (144.89480235 -37.79935432)
GAVIC422389057,"30 Creswick Street","3011","20371800000","24330",Victoria,POINT (144.89117195 -37.79399383)
GAVIC424790779,"310/240 Barkly Street","3011","20631952730","24330",Victoria,POINT (144.89659088 -37.79924618)
GAVIC411388092,"6/13 Owen Street","3011","20377600000","24330",Victoria,POINT (144.89105695 -37.78765683)
GAVIC419846983,"61 Moore Street","3011","20372750000","24330",Victoria,POINT (144.90383363 -37.79872068)
GAVIC419548865,"14 Lynch Street","3011","20377100000","24330",Victoria,POINT (144.90499795 -37.79662883)
GAVIC420440161,"21 Leander Street","3011","20376320000","24330",Victoria,POINT (144.88455195 -37.79516383)
GAVIC419550037,"22 Adelaide Street","3011","20376240000","24330",Victoria,POINT (144.8873669 -37.79506517)
GAVIC420763448,"121 Summerhill Road","3011","20377770000","24330",Victoria,POINT (144.8819251 -37.79609917)
GAVIC419935515,"1/15 Owen Street","3011","20377610000","24330",Victoria,POINT (144.89068795 -37.78762383)
GAVIC420293302,"3 Platypus Court","3032","20372711000","24330",Victoria,POINT (144.87628396 -37.77107783)
GAVIC420220524,"98 Rosamond Road","3032","20377740000","24330",Victoria,POINT (144.88474995 -37.78066783)
GAVIC423671553,"5 Allara Avenue","3032","20377683000","24330",Victoria,POINT (144.88608246 -37.78527511)
GAVIC411804686,"4/31 Warrs Road","3032","20374160000","24330",Victoria,POINT (144.89244524 -37.77240716)
GAVIC424586783,"20 Pier Lane","3032","20631924470","24330",Victoria,POINT (144.89986044 -37.78532183)
GAVIC420310191,"1 Sentry Place","3032","20631965810","24330",Victoria,POINT (144.88065845 -37.77223308)
GAVIC420524407,"3/12 Chicago Street","3032","20378131000","24330",Victoria,POINT (144.88917195 -37.76531083)
GAVIC421752943,"90 The Esplanade ","3032","20376760000","24330",Victoria,POINT (144.89099395 -37.76554983)
GAVIC424721787,"15 Sea Rush Street","3032","20631965800","24330",Victoria,POINT (144.89715088 -37.78364403)
GAVIC419846108,"10 Browning Street","3011","20375300000","24330",Victoria,POINT (144.88902095 -37.80890583)
GAVIC420447473,"57 Alexander Street","3011","20371530000","24330",Victoria,POINT (144.88770195 -37.80379083)
GAVIC420919004,"7/35 Kingsville Street","3012","20377400000","24330",Victoria,POINT (144.87878695 -37.80892083)
GAVIC420168085,"30 Bayview Road","3011","20379700000","24330",Victoria,POINT (144.88568795 -37.80791783)
GAVIC421071846,"102 Queensville Street","3012","20372510000","24330",Victoria,POINT (144.88318895 -37.80871083)
GAVIC419855273,"65 Coronation Street","3012","20372500000","24330",Victoria,POINT (144.88113595 -37.80821483)
GAVIC421345530,"296 Nicholson Street","3011","20372780000","24330",Victoria,POINT (144.89776095 -37.80993683)
GAVIC419542528,"40 Hobbs Street","3011","20376190000","24330",Victoria,POINT (144.89315488 -37.80776402)
GAVIC419549372,"407 Geelong Road","3012","20377580000","24330",Victoria,POINT (144.87164295 -37.81049483)
GAVIC422376115,"107 Albert Street","3011","20372800000","24330",Victoria,POINT (144.89725105 -37.8060015)
GAVIC420847337,"1/18 Waiora Parade","3012","20372160000","24330",Victoria,POINT (144.86880995 -37.80425283)
GAVIC420162052,"19 Pitt Street","3012","20371900000","24330",Victoria,POINT (144.87081995 -37.79364583)
GAVIC420458655,"29 Suffolk Street","3012","20377630000","24330",Victoria,POINT (144.87640395 -37.79100683)
GAVIC425271798,"509 Barkly Street","3012","20374610000","24330",Victoria,POINT (144.88009738 -37.79756793)
GAVIC420749582,"432 Geelong Road","3012","20373770000","24330",Victoria,POINT (144.86903994 -37.81088209)
GAVIC425764285,"4/76 Roberts Street","3012","20373440000","24330",Victoria,POINT (144.86974829 -37.80737753)
GAVIC420608654,"9/1 Hatfield Court","3012","20373430000","24330",Victoria,POINT (144.86873234 -37.80862208)
